Date,Close,Open,High,Low,Volume,n-transactions,interest,Type
2018-02-28,10903.02,10272.9,10953.17,10226.85,17897.55,186474.0,40.0,BTC
2018-03-01,10352.05,10903.02,11044.16,10222.44,13824.45,233744.0,22.0,BTC
2018-03-02,11100.29,10352.05,11165.66,10329.06,12662.82,233744.0,22.0,BTC
2018-03-03,11305.12,11100.29,11351.24,10784.22,11598.69,209239.67,22.0,BTC
2018-03-04,11171.82,11305.12,11498.42,11127.9,10534.56,184735.33,22.0,BTC
2018-03-05,11558.48,11171.82,11574.94,11067.78,9470.43,160231.0,22.0,BTC
2018-03-06,11246.75,11558.48,11660.24,11182.55,16724.71,160231.0,22.0,BTC
2018-03-07,10735.89,11246.75,11323.34,10584.96,29225.23,213978.0,22.0,BTC
2018-03-08,9552.76,10735.89,10810.48,9468.45,21350.15,213978.0,22.0,BTC
2018-03-09,8980.19,9552.76,10101.28,8897.02,38841.8,213978.0,22.0,BTC
2018-03-10,9251.29,8980.19,9413.15,8370.8,32499.92,194728.0,22.0,BTC
2018-03-11,8680.61,9251.29,9505.26,8474.54,26158.05,175478.0,22.0,BTC
2018-03-12,9433.47,8680.61,9730.08,8588.23,19816.17,156228.0,22.0,BTC
2018-03-13,9047.51,9433.47,9885.22,8778.21,16059.63,196140.0,22.0,BTC
2018-03-14,9260.71,9047.51,9474.68,8860.88,25336.6,196140.0,22.0,BTC
2018-03-15,7895.99,9260.71,9260.71,7760.53,26426.13,196140.0,22.0,BTC
2018-03-16,8039.6,7895.99,8413.11,7676.52,16138.02,186979.0,22.0,BTC
2018-03-17,8206.56,8039.6,8599.54,8035.64,18783.9,188495.33,22.0,BTC
2018-03-18,7667.99,8206.56,8342.14,7559.26,21429.79,190011.67,22.0,BTC
2018-03-19,8189.49,7667.99,8434.93,7335.57,24075.67,191528.0,22.0,BTC
2018-03-20,8597.34,8189.49,8702.46,8130.24,18799.01,191528.0,22.0,BTC
2018-03-21,9028.3,8597.34,9050.52,8324.26,14536.32,191528.0,22.0,BTC
2018-03-22,9023.72,9028.3,9159.9,8765.57,13885.21,185187.0,22.0,BTC
2018-03-23,8411.65,9023.72,9045.44,8347.28,14212.8,185187.0,22.0,BTC
2018-03-24,8881.99,8411.65,8970.66,8296.33,15574.68,168549.33,22.0,BTC
2018-03-25,8548.81,8881.99,9000.44,8462.9,16936.56,151911.67,22.0,BTC
2018-03-26,8429.33,8548.81,8660.49,8370.49,18298.44,135274.0,22.0,BTC
2018-03-27,7854.64,8429.33,8476.97,7826.01,14466.67,135274.0,22.0,BTC
2018-03-28,7863.26,7854.64,8130.45,7744.82,10608.52,177521.0,22.0,BTC
2018-03-29,7866.36,7863.26,8096.02,7814.9,25708.79,177521.0,22.0,BTC
2018-03-30,6861.32,7866.36,7868.83,6686.85,22710.0,170295.0,21.0,BTC
2018-03-31,6970.36,6861.32,7266.06,6593.74,19711.22,163069.0,20.0,BTC
2018-04-01,6926.88,6970.36,7213.5,6796.82,16712.43,155843.0,19.0,BTC
2018-04-02,6986.84,6926.88,7023.09,6443.2,13713.65,148617.0,18.0,BTC
2018-04-03,7182.12,6986.84,7194.84,6854.62,17483.9,198919.0,18.0,BTC
2018-04-04,7295.89,7182.12,7506.68,7182.12,13910.56,198919.0,18.0,BTC
2018-04-05,6769.48,7295.89,7385.71,6583.85,13909.99,198919.0,18.0,BTC
2018-04-06,6766.59,6769.48,6918.7,6630.9,10149.64,172889.0,18.0,BTC
2018-04-07,6854.92,6766.59,6892.49,6513.1,11077.07,174113.67,18.0,BTC
2018-04-08,6964.43,6854.92,7050.5,6783.29,12004.49,175338.33,18.0,BTC
2018-04-09,7125.54,6964.43,7159.98,6897.75,12931.92,176563.0,18.0,BTC
2018-04-10,6789.27,7125.54,7170.76,6616.57,7126.47,176563.0,18.0,BTC
2018-04-11,6824.49,6789.27,6878.08,6659.51,7809.09,176563.0,18.0,BTC
2018-04-12,6941.64,6824.49,6964.08,6807.44,28395.32,210879.0,18.0,BTC
2018-04-13,7823.56,6941.64,8055.2,6766.37,20659.55,210879.0,18.0,BTC
2018-04-14,8040.88,7823.56,8218.7,7767.8,17978.8,198596.33,18.0,BTC
2018-04-15,8083.57,8040.88,8174.7,7882.14,15298.05,186313.67,18.0,BTC
2018-04-16,8160.41,8083.57,8407.72,8060.47,12617.3,174031.0,18.0,BTC
2018-04-17,8030.57,8160.41,8162.81,7909.14,10184.17,174031.0,18.0,BTC
2018-04-18,7937.61,8030.57,8151.1,7834.4,10071.0,200740.0,18.0,BTC
2018-04-19,8188.72,7937.61,8253.89,7886.18,11199.38,200740.0,18.0,BTC
2018-04-20,8333.81,8188.72,8380.25,8104.88,14891.29,200740.0,18.0,BTC
2018-04-21,8866.67,8333.81,8930.43,8221.25,12521.13,198485.0,18.0,BTC
2018-04-22,8830.06,8866.67,9021.07,8615.68,10150.98,196230.0,18.0,BTC
2018-04-23,8868.16,8830.06,9009.82,8761.88,7780.82,193975.0,18.0,BTC
2018-04-24,9191.82,8868.16,9220.97,8818.76,19437.27,254493.0,18.0,BTC
2018-04-25,9373.3,9191.82,9746.82,9191.82,29386.63,254493.0,18.0,BTC
2018-04-26,8807.52,9373.3,9514.41,8662.28,14759.34,254493.0,18.0,BTC
2018-04-27,9153.64,8807.52,9303.02,8660.87,11378.78,211119.0,18.0,BTC
2018-04-28,9144.38,9153.64,9372.38,8873.65,10359.23,212448.33,18.0,BTC
2018-04-29,9444.14,9144.38,9536.64,9085.22,9339.69,213777.67,18.0,BTC
2018-04-30,9268.72,9444.14,9472.5,9182.68,8320.14,215107.0,18.0,BTC
2018-05-01,8949.88,9268.72,9344.89,8883.59,10763.33,215107.0,14.0,BTC
2018-05-02,9029.48,8949.88,9134.95,8842.03,8212.95,215107.0,14.0,BTC
2018-05-03,9228.85,9029.48,9262.33,9025.19,13700.5,228521.0,14.0,BTC
2018-05-04,9572.7,9228.85,9790.94,9162.19,10013.2,228521.0,14.0,BTC
2018-05-05,9817.6,9572.7,9855.63,9572.7,9781.41,209601.0,14.0,BTC
2018-05-06,9845.54,9817.6,9954.95,9700.91,9549.62,190681.0,14.0,BTC
2018-05-07,9326.76,9845.54,9869.65,9229.75,9317.83,171761.0,14.0,BTC
2018-05-08,9424.99,9326.76,9454.92,9188.66,8950.5,171761.0,14.0,BTC
2018-05-09,9039.03,9424.99,9426.52,9003.14,8129.59,206579.0,14.0,BTC
2018-05-10,9327.05,9039.03,9360.41,8975.97,7218.76,206579.0,14.0,BTC
2018-05-11,8920.26,9327.05,9383.3,8874.54,15907.06,206579.0,14.0,BTC
2018-05-12,8408.36,8920.26,9002.49,8350.13,15077.49,198404.0,14.0,BTC
2018-05-13,8442.24,8408.36,8642.8,8220.52,14247.91,190229.0,14.0,BTC
2018-05-14,8398.86,8442.24,8758.58,8343.3,13418.34,182054.0,14.0,BTC
2018-05-15,8711.39,8398.86,8878.94,8296.14,10250.04,214779.0,14.0,BTC
2018-05-16,8159.26,8711.39,8835.51,8110.33,9914.22,214779.0,14.0,BTC
2018-05-17,8360.23,8159.26,8458.53,8146.68,7926.38,214779.0,14.0,BTC
2018-05-18,7996.82,8360.23,8373.22,7931.43,7715.22,211496.0,14.0,BTC
2018-05-19,8237.34,7996.82,8273.54,7972.59,6758.31,208546.33,14.0,BTC
2018-05-20,8250.4,8237.34,8392.77,8154.15,5801.39,205596.67,14.0,BTC
2018-05-21,8493.13,8250.4,8582.8,8230.21,4844.48,202647.0,14.0,BTC
2018-05-22,8324.02,8493.13,8566.14,8260.78,6589.43,202647.0,14.0,BTC
2018-05-23,7951.51,8324.02,8344.72,7866.73,14905.99,202647.0,14.0,BTC
2018-05-24,7614.96,7951.51,7951.8,7442.24,11033.72,206825.0,14.0,BTC
2018-05-25,7599.95,7614.96,7721.83,7272.64,8491.93,206825.0,14.0,BTC
2018-05-26,7436.84,7599.95,7651.11,7335.3,8896.62,191194.75,14.0,BTC
2018-05-27,7296.8,7436.84,7617.85,7226.65,9301.31,175564.5,14.0,BTC
2018-05-28,7383.22,7296.8,7431.44,7251.02,9706.0,159934.25,14.0,BTC
2018-05-29,7118.42,7383.22,7386.68,7043.28,10110.69,144304.0,14.0,BTC
2018-05-30,7491.61,7118.42,7562.37,7051.96,6003.96,204077.0,14.0,BTC
2018-05-31,7363.28,7491.61,7541.1,7282.18,5809.56,204077.0,14.0,BTC
2018-06-01,7490.62,7540.81,7614.06,7361.56,6726.93,204077.0,13.0,BTC
2018-06-02,7518.33,7494.07,7599.18,7393.29,6366.06,194217.0,13.0,BTC
2018-06-03,7630.4,7516.61,7696.54,7450.7,6005.2,184357.0,13.0,BTC
2018-06-04,7716.15,7638.23,7774.83,7600.26,5644.33,174497.0,13.0,BTC
2018-06-05,7505.59,7706.64,7760.18,7451.52,5599.22,212901.0,13.0,BTC
2018-06-06,7624.19,7505.59,7671.31,7361.0,5566.79,212901.0,13.0,BTC
2018-06-07,7413.23,7299.25,7453.15,7189.03,4978.29,212901.0,13.0,BTC
2018-06-08,7202.26,7092.9,7234.99,7017.06,3898.49,200379.0,13.0,BTC
2018-06-11,6991.3,6886.56,7016.82,6845.09,11514.71,213196.0,13.0,BTC
2018-06-12,6780.34,6680.22,6798.66,6673.12,10182.01,213196.0,13.0,BTC
2018-06-13,6525.33,6870.41,6907.5,6465.08,16938.07,213196.0,13.0,BTC
2018-06-14,6321.66,6525.1,6599.72,6154.35,14198.23,210029.0,13.0,BTC
2018-06-15,6601.32,6296.33,6671.79,6270.45,6903.72,210029.0,13.0,BTC
2018-06-16,6397.44,6632.45,6642.52,6396.94,7177.76,188322.0,13.0,BTC
2018-06-17,6529.54,6397.44,6544.61,6329.19,7451.81,166615.0,13.0,BTC
2018-06-18,6482.87,6491.97,6555.94,6431.09,7725.85,144908.0,13.0,BTC
2018-06-19,6711.65,6442.53,6772.25,6382.44,6092.32,144908.0,13.0,BTC
2018-06-20,6731.71,6706.63,6808.17,6669.84,6488.5,198889.0,13.0,BTC
2018-06-21,6736.87,6735.94,6806.36,6569.91,4182.1,198889.0,13.0,BTC
2018-06-22,6729.93,6760.26,6787.42,6682.94,16911.16,198889.0,13.0,BTC
2018-06-23,6099.45,6729.5,6729.9,5987.77,14209.93,187024.33,13.0,BTC
2018-06-24,6198.7,6041.93,6313.57,6019.83,11508.69,175159.67,13.0,BTC
2018-06-25,6142.39,6198.04,6257.12,5796.49,8807.46,163295.0,13.0,BTC
2018-06-26,6244.33,6146.28,6321.14,6090.15,6253.3,195404.0,13.0,BTC
2018-06-27,6148.42,6237.51,6267.87,6101.73,6792.7,195404.0,13.0,BTC
2018-06-28,6140.19,6153.03,6160.89,6004.18,7418.41,195404.0,13.0,BTC
2018-06-29,5954.53,6143.85,6185.04,5913.01,10629.32,197881.0,13.0,BTC
2018-06-30,6189.31,5952.99,6226.68,5809.87,9793.31,198352.0,13.0,BTC
2018-07-01,6343.89,6185.1,6449.89,6137.96,8957.31,198823.0,13.0,BTC
2018-07-02,6373.28,6393.22,6445.83,6258.35,8121.3,199294.0,13.0,BTC
2018-07-03,6629.75,6373.18,6682.76,6269.92,6352.02,199294.0,13.0,BTC
2018-07-04,6482.83,6614.42,6678.2,6471.69,6535.96,199447.0,13.0,BTC
2018-07-05,6589.63,6511.02,6788.31,6415.5,6719.91,199600.0,13.0,BTC
2018-07-06,6538.68,6590.0,6699.79,6460.28,4997.83,199600.0,13.0,BTC
2018-07-08,6570.43,6580.31,6621.1,6501.46,5035.38,177642.5,13.0,BTC
2018-07-09,6744.99,6570.43,6800.02,6570.41,5072.92,155685.0,13.0,BTC
2018-07-10,6694.53,6744.99,6798.96,6667.49,7603.87,155685.0,13.0,BTC
2018-07-11,6364.39,6694.53,6701.55,6326.49,4926.29,202603.0,13.0,BTC
2018-07-12,6360.45,6296.98,6400.58,6271.59,8810.27,202603.0,13.0,BTC
2018-07-13,6144.81,6374.97,6375.07,6126.03,5827.07,202603.0,13.0,BTC
2018-07-15,6254.68,6254.8,6323.04,6182.08,7327.58,189539.0,13.0,BTC
2018-07-16,6366.35,6254.68,6398.47,6230.85,8828.08,176475.0,13.0,BTC
2018-07-17,6671.63,6356.11,6709.16,6335.12,15108.63,233966.0,13.0,BTC
2018-07-18,7315.55,6727.46,7379.23,6658.41,15273.11,233966.0,13.0,BTC
2018-07-19,7359.74,7316.15,7581.57,7245.3,9683.79,233966.0,13.0,BTC
2018-07-20,7484.64,7359.74,7557.51,7282.77,9846.56,225529.0,13.0,BTC
2018-07-21,7357.45,7484.64,7697.01,7281.41,10587.96,226846.0,13.0,BTC
2018-07-22,7424.73,7337.28,7456.46,7215.33,11329.36,228163.0,13.0,BTC
2018-07-23,7411.2,7424.5,7571.74,7341.52,12070.76,229480.0,13.0,BTC
2018-07-24,7730.25,7400.46,7805.49,7374.25,18923.85,229480.0,13.0,BTC
2018-07-25,8325.8,7730.25,8359.32,7695.98,13863.11,229480.0,13.0,BTC
2018-07-26,8271.6,8320.16,8486.01,8056.02,11202.08,231679.0,13.0,BTC
2018-07-27,7925.25,8269.53,8313.13,7914.6,11584.49,231679.0,13.0,BTC
2018-07-28,8254.28,7933.13,8277.7,7801.01,10996.99,210588.33,13.0,BTC
2018-07-29,8184.7,8182.38,8233.48,8063.33,10409.49,189497.67,13.0,BTC
2018-07-30,8201.89,8184.7,8292.52,8119.71,9821.99,168407.0,13.0,BTC
2018-07-31,8166.39,8215.22,8274.53,7862.07,12000.2,168407.0,13.0,BTC
2018-08-01,7700.83,8166.69,8198.48,7666.29,10921.59,241044.0,13.0,BTC
2018-08-02,7588.59,7732.35,7751.88,7440.24,6722.46,241044.0,13.0,BTC
2018-08-03,7547.31,7589.37,7698.49,7460.3,10475.08,241044.0,13.0,BTC
2018-08-04,7423.07,7527.04,7533.67,7271.2,9792.01,224581.67,13.0,BTC
2018-08-05,7396.04,7423.08,7501.32,7359.24,9108.94,208119.33,13.0,BTC
2018-08-06,7411.52,7395.62,7413.13,7386.06,8425.87,191657.0,13.0,BTC
2018-08-07,7402.34,7411.52,7417.41,7401.38,10429.16,233045.0,13.0,BTC
2018-08-08,6748.44,7402.34,7412.29,6678.29,21222.61,233045.0,13.0,BTC
2018-08-09,6460.15,6721.44,6750.41,6396.09,13627.25,233045.0,13.0,BTC
2018-08-10,6482.97,6460.15,6483.5,6455.99,7740.13,226148.0,13.0,BTC
2018-08-11,6092.53,6482.97,6494.02,6008.85,8553.28,224841.67,13.0,BTC
2018-08-12,6391.6,6101.86,6473.27,5982.22,9366.43,223535.33,13.0,BTC
2018-08-13,6338.74,6392.97,6450.72,6147.76,10179.58,222229.0,13.0,BTC
2018-08-14,6260.19,6338.74,6532.6,6150.22,17119.88,222229.0,13.0,BTC
2018-08-15,6123.45,6256.84,6285.56,5884.78,16811.85,222229.0,13.0,BTC
2018-08-16,6332.61,6186.97,6587.32,6180.26,8799.16,232335.0,13.0,BTC
2018-08-17,6273.89,6332.61,6467.86,6210.16,10578.77,232335.0,13.0,BTC
2018-08-18,6566.6,6277.04,6572.93,6259.39,9535.28,210690.0,13.0,BTC
2018-08-19,6396.95,6559.69,6616.68,6300.11,8491.78,189045.0,13.0,BTC
2018-08-20,6516.67,6391.09,6539.96,6302.21,7448.29,167400.0,13.0,BTC
2018-08-21,6299.4,6516.77,6523.49,6280.33,6584.39,167400.0,13.0,BTC
2018-08-22,6470.73,6252.33,6494.67,6240.9,15930.31,230333.0,13.0,BTC
2018-08-23,6355.88,6470.07,6882.84,6250.65,6856.61,230333.0,13.0,BTC
2018-08-24,6503.83,6360.22,6559.28,6347.08,7223.8,230333.0,13.0,BTC
2018-08-25,6675.36,6525.53,6711.49,6456.8,7147.53,219028.67,13.0,BTC
2018-08-26,6725.03,6683.35,6781.08,6657.39,7071.26,207724.33,13.0,BTC
2018-08-27,6689.82,6725.03,6776.9,6570.73,6994.99,196420.0,13.0,BTC
2018-08-28,6756.63,6702.39,6768.31,6646.17,11482.31,238039.0,13.0,BTC
2018-08-29,7084.29,6753.31,7126.73,6739.19,7424.03,238039.0,13.0,BTC
2018-08-30,7059.23,7079.54,7133.65,6923.65,7910.9,238039.0,13.0,BTC
2018-08-31,6938.91,7040.08,7063.44,6805.2,7685.76,237076.0,13.0,BTC
2018-09-01,7028.45,6938.76,7089.17,6877.29,7693.72,233531.25,12.75,BTC
2018-09-02,7198.06,7028.45,7273.53,7002.34,7701.69,229986.5,12.5,BTC
2018-09-03,7282.86,7198.06,7339.81,7130.17,7709.66,226441.75,12.25,BTC
2018-09-04,7260.25,7282.23,7335.46,7198.26,7717.62,222897.0,12.0,BTC
2018-09-05,7361.27,7263.07,7417.67,7240.38,14914.63,222897.0,12.0,BTC
2018-09-06,6913.12,7359.97,7399.54,6860.77,17927.95,252261.0,12.0,BTC
2018-09-07,6471.49,6913.12,6927.09,6301.94,8126.97,252261.0,12.0,BTC
2018-09-08,6400.27,6515.39,6539.8,6318.95,7698.58,231144.67,12.0,BTC
2018-09-09,6181.74,6400.34,6479.2,6120.29,7270.2,210028.33,12.0,BTC
2018-09-10,6253.94,6183.98,6447.31,6144.92,6841.81,188912.0,12.0,BTC
2018-09-11,6275.08,6253.94,6379.81,6226.24,7223.25,188912.0,12.0,BTC
2018-09-12,6275.67,6275.09,6278.48,6270.78,7259.91,233275.0,12.0,BTC
2018-09-13,6277.49,6275.67,6278.13,6270.94,9327.54,233275.0,12.0,BTC
2018-09-14,6283.18,6277.23,6284.25,6277.23,7312.68,233275.0,12.0,BTC
2018-09-15,6285.98,6283.18,6287.36,6279.94,7842.41,225873.67,12.0,BTC
2018-09-16,6280.31,6284.49,6286.25,6279.35,8372.15,218472.33,12.0,BTC
2018-09-17,6281.41,6280.04,6282.1,6277.6,8901.88,211071.0,12.0,BTC
2018-09-18,6273.22,6281.41,6282.8,6271.08,6009.83,244259.0,12.0,BTC
2018-09-19,6278.6,6273.22,6280.96,6271.89,9736.67,244259.0,12.0,BTC
2018-09-20,6282.61,6277.48,6291.62,6265.09,6573.75,244259.0,12.0,BTC
2018-09-21,6288.07,6283.12,6288.69,6276.09,10972.56,273051.0,12.0,BTC
2018-09-22,6317.7,6288.07,6327.37,6286.82,9063.64,261257.33,12.0,BTC
2018-09-23,6293.84,6317.7,6319.33,6292.47,7154.73,249463.67,12.0,BTC
2018-09-24,6289.62,6293.84,6294.35,6287.25,5245.81,237670.0,12.0,BTC
2018-09-25,6466.99,6289.62,6662.42,6286.53,8918.53,237670.0,12.0,BTC
2018-09-26,6391.39,6466.99,6480.69,6331.8,5767.65,237670.0,12.0,BTC
2018-09-27,6509.78,6391.39,6559.48,6389.43,7629.43,248686.0,12.0,BTC
2018-09-28,6698.42,6509.78,6737.94,6435.76,8630.93,248686.0,12.0,BTC
2018-09-29,6502.69,6698.42,6799.93,6487.95,8043.94,235194.0,11.33,BTC
2018-09-30,6576.61,6502.69,6633.76,6468.4,7456.96,221702.0,10.67,BTC
2018-10-01,6647.39,6576.62,6664.39,6537.79,6869.97,208210.0,10.0,BTC
2018-10-02,6603.75,6647.39,6659.8,6510.65,5283.88,208210.0,10.0,BTC
2018-10-03,6576.35,6539.32,6585.48,6532.15,6017.6,242303.0,10.0,BTC
2018-10-04,6481.25,6578.0,6578.0,6433.66,6292.98,242303.0,10.0,BTC
2018-10-05,6594.94,6506.45,6642.01,6501.93,4973.4,242303.0,10.0,BTC
2018-10-06,6630.58,6594.94,6680.78,6554.81,5035.2,233149.67,10.0,BTC
2018-10-07,6595.26,6634.13,6644.56,6571.47,5097.0,223996.33,10.0,BTC
2018-10-08,6591.69,6595.26,6637.22,6547.19,5158.8,214843.0,10.0,BTC
2018-10-09,6662.87,6614.1,6696.5,6591.21,4424.22,235862.0,10.0,BTC
2018-10-10,6663.02,6662.87,6676.23,6601.48,5989.36,235862.0,10.0,BTC
2018-10-11,6619.5,6663.02,6663.02,6546.96,18769.33,235862.0,10.0,BTC
2018-10-12,6285.86,6628.47,6628.58,6221.49,5412.96,243174.0,10.0,BTC
2018-10-13,6309.2,6285.51,6350.78,6207.72,10208.11,251097.67,10.0,BTC
2018-10-14,6331.13,6309.2,6336.09,6271.48,15003.27,259021.33,10.0,BTC
2018-10-15,6361.42,6329.98,6408.6,6319.71,19798.42,266945.0,10.0,BTC
2018-10-16,6721.59,6341.38,7586.52,6306.18,0.0,266945.0,10.0,BTC
2018-10-17,6724.83,6723.1,6897.03,6679.92,5281.04,266945.0,10.0,BTC
2018-10-18,6444.75,6724.83,6802.16,6432.05,6821.25,253450.0,10.0,BTC
2018-10-19,6374.65,6450.06,6486.47,6335.17,3708.25,253450.0,10.0,BTC
2018-10-20,6372.69,6374.65,6407.23,6339.27,3748.01,239468.33,10.0,BTC
2018-10-21,6407.48,6360.84,6438.79,6342.06,3787.77,225486.67,10.0,BTC
2018-10-22,6412.53,6406.39,6472.83,6398.0,3827.53,211505.0,10.0,BTC
2018-10-23,6396.88,6412.2,6437.07,6362.33,3884.63,211505.0,10.0,BTC
2018-10-24,6396.25,6405.57,6434.98,6352.14,5001.03,254091.0,10.0,BTC
2018-10-25,6407.67,6402.02,6460.25,6383.95,3446.96,254091.0,10.0,BTC
2018-10-26,6405.5,6412.57,6421.78,6358.26,3923.84,254091.0,10.0,BTC
2018-10-27,6392.18,6405.34,6448.03,6370.2,4688.96,247310.33,10.0,BTC
2018-10-28,6429.69,6392.85,6442.89,6389.34,5454.07,240529.67,10.0,BTC
2018-10-29,6347.94,6411.5,6441.17,6300.45,6219.19,233749.0,10.0,BTC
2018-10-30,6266.19,6430.15,6439.46,6211.56,4018.99,283327.0,10.0,BTC
2018-10-31,6276.46,6265.91,6313.27,6247.52,5061.85,283327.0,10.0,BTC
2018-11-01,6321.71,6276.73,6394.78,6207.06,4395.73,283327.0,13.0,BTC
2018-11-02,6341.09,6322.09,6376.66,6296.59,4003.06,292704.0,13.0,BTC
2018-11-03,6360.14,6340.4,6409.16,6336.65,3961.44,292882.33,13.0,BTC
2018-11-04,6344.74,6360.72,6371.24,6292.15,3919.82,293060.67,13.0,BTC
2018-11-05,6405.14,6344.74,6473.78,6318.63,3878.2,293239.0,13.0,BTC
2018-11-06,6396.35,6405.14,6440.96,6374.7,5257.68,293239.0,13.0,BTC
2018-11-07,6425.92,6404.38,6450.0,6377.54,5541.0,293239.0,13.0,BTC
2018-11-08,6514.49,6426.66,6553.95,6424.66,4929.29,277597.0,13.0,BTC
2018-11-09,6412.52,6518.34,6530.73,6400.94,4377.42,277597.0,13.0,BTC
2018-11-10,6343.63,6412.52,6433.25,6309.65,4084.56,267395.0,13.0,BTC
2018-11-11,6365.66,6338.78,6396.88,6335.22,3791.69,257193.0,13.0,BTC
2018-11-12,6327.48,6360.01,6380.81,6292.72,3498.83,246991.0,13.0,BTC
2018-11-13,6327.15,6370.27,6391.77,6305.01,4465.43,246991.0,13.0,BTC
2018-11-14,6282.44,6327.15,6331.49,6245.24,28948.74,292755.0,13.0,BTC
2018-11-15,5524.8,6281.6,6295.95,5390.12,20850.3,292755.0,13.0,BTC
2018-11-16,5511.15,5524.76,5692.07,5244.69,8839.08,292755.0,13.0,BTC
2018-11-17,5448.6,5573.02,5608.72,5423.05,17937.37,282719.67,13.0,BTC
2018-11-18,5497.41,5513.42,5564.03,5466.5,27035.67,272684.33,13.0,BTC
2018-11-19,5553.01,5497.37,5638.98,5495.68,36133.96,262649.0,13.0,BTC
2018-11-20,4800.34,5553.01,5610.15,4708.86,61797.01,288450.0,13.0,BTC
2018-11-21,4246.31,4744.62,4888.62,4076.59,27423.73,288450.0,13.0,BTC
2018-11-22,4478.3,4364.74,4631.9,4250.17,22906.64,281855.5,13.0,BTC
2018-11-23,4405.74,4476.23,4591.88,4354.57,18389.56,275261.0,13.0,BTC
2018-11-24,4329.92,4405.74,4405.74,4120.0,23641.35,269194.67,13.0,BTC
2018-11-25,3728.87,4329.93,4378.51,3668.61,28893.13,263128.33,13.0,BTC
2018-11-26,3951.21,3788.29,4102.0,3447.58,34144.92,257062.0,13.0,BTC
2018-11-27,3640.56,3951.21,4064.75,3530.72,22536.15,257062.0,13.0,BTC
2018-11-28,3792.19,3640.94,3830.82,3559.32,34203.59,257062.0,13.0,BTC
2018-11-29,4174.32,3792.2,4341.44,3752.45,19053.48,246226.0,13.0,BTC
2018-11-30,4218.61,4220.32,4400.46,4082.32,18112.45,246226.0,13.0,BTC
2018-12-01,3952.45,4241.74,4299.98,3878.66,17283.02,238375.0,13.0,BTC
2018-12-02,4178.6,3953.52,4251.37,3904.39,16453.59,230524.0,13.0,BTC
2018-12-03,4118.52,4138.48,4255.95,4038.1,15624.16,222673.0,13.0,BTC
2018-12-04,3847.03,4092.85,4104.86,3755.33,15556.85,222673.0,13.0,BTC
2018-12-05,3889.29,3847.02,4034.53,3724.0,20857.03,239587.0,13.0,BTC
2018-12-06,3713.57,3889.29,3913.53,3675.54,26157.21,256501.0,13.0,BTC
2018-12-07,3578.21,3696.35,3838.12,3547.01,34994.71,256501.0,13.0,BTC
2018-12-08,3391.87,3578.21,3621.5,3201.76,27646.7,248035.33,13.0,BTC
2018-12-09,3452.62,3391.88,3475.93,3251.84,20298.68,239569.67,13.0,BTC
2018-12-10,3507.31,3452.59,3642.41,3374.37,12950.67,231104.0,13.0,BTC
2018-12-11,3419.73,3528.12,3591.24,3355.64,10574.9,251487.0,13.0,BTC
2018-12-12,3360.95,3409.16,3428.1,3294.04,10238.1,251487.0,13.0,BTC
2018-12-13,3414.83,3360.96,3474.39,3324.93,13289.12,251487.0,13.0,BTC
2018-12-14,3263.55,3427.05,3435.14,3233.26,13684.44,275801.0,13.0,BTC
2018-12-15,3212.21,3262.27,3300.65,3138.1,16005.96,283475.0,13.0,BTC
2018-12-16,3194.96,3212.21,3227.87,3122.34,18327.49,291149.0,13.0,BTC
2018-12-17,3200.64,3178.3,3256.6,3176.35,20649.01,298823.0,13.0,BTC
2018-12-18,3478.46,3199.18,3579.81,3181.7,16101.1,298823.0,13.0,BTC
2018-12-19,3562.89,3478.46,3573.24,3429.86,27118.36,298823.0,13.0,BTC
2018-12-20,3709.32,3664.66,3929.1,3642.83,28862.88,287273.0,13.0,BTC
2018-12-21,4065.8,3709.32,4160.3,3662.74,21880.53,287273.0,13.0,BTC
2018-12-22,3824.74,4065.77,4164.55,3774.32,20740.06,275095.0,13.0,BTC
2018-12-23,3862.73,3838.23,3929.86,3791.91,19599.59,262917.0,13.0,BTC
2018-12-24,3949.79,3862.73,4052.23,3862.72,18459.12,250739.0,13.0,BTC
2018-12-25,4054.3,3942.74,4241.44,3942.67,13611.32,266022.0,13.0,BTC
2018-12-26,3767.35,4030.0,4045.57,3677.04,8763.53,281305.0,13.0,BTC
2018-12-27,3807.15,3767.87,3869.4,3682.68,12383.47,281305.0,13.0,BTC
2018-12-28,3587.2,3809.3,3842.31,3571.15,15655.27,281305.0,13.0,BTC
2018-12-29,3865.53,3587.24,3945.24,3558.74,13699.58,273142.5,13.0,BTC
2018-12-31,3777.55,3638.6,3817.78,3624.11,11743.89,264980.0,13.0,BTC
2019-01-01,3689.56,3689.97,3690.31,3689.48,10640.18,249852.5,11.5,BTC
2019-01-02,3715.56,3693.33,3741.88,3644.88,9536.46,234725.0,10.0,BTC
2019-01-03,3882.3,3715.56,3900.71,3711.27,8715.63,234725.0,10.0,BTC
2019-01-04,3795.59,3882.3,3916.2,3760.94,8951.89,281772.0,10.0,BTC
2019-01-05,3812.38,3781.02,3844.99,3725.74,9104.16,282775.33,10.0,BTC
2019-01-06,3809.91,3812.38,3866.42,3775.83,9256.44,283778.67,10.0,BTC
2019-01-07,4014.13,3797.03,4063.95,3758.52,9408.71,284782.0,10.0,BTC
2019-01-08,3989.63,4032.46,4060.86,3526.14,12850.61,284782.0,10.0,BTC
